Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
13328,45,221,27,Prius,2023,"","","","","",52-57,SI,2.0L,4,2.0L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","",Includes XLE/LTD models,FWD,"","","","","","","","",""
13329,45,221,27,Prius AWD,2023,"","","","","",49-54,SI,2.0L,4,2.0L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","",Includes XLE/LTD models,Part-Time 4WD,"","","","","","","","",""
13272,45,221,29,RAV4 Hybrid AWD,2023,"","","","","",37-40,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,"","","",Includes Woodland Edition,AWD,"","","","","","","","",""
13201,45,221,29,Sequoia 2WD,2023,"","","",21,24,22,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
13202,45,221,29,Sequoia 4WD,2023,"","","",19,22,20,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,"","","","",Part-Time 4WD,"","","","","","","","",""
13218,45,221,9,Sienna,2023,"","","",36,36,36,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Van,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
13217,45,221,9,Sienna AWD,2023,"","","",35,36,35,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Van,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13203,45,221,25,Tundra 2WD,2023,"","","",20,24,22,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,Pickup,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
13204,45,221,25,Tundra 4WD/4WD PRO,2023,"","","","","",19-20,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,Pickup,HYBR,Hybrid Electric,"","","","",Part-Time 4WD,"","","","","","","","",""
13273,45,221,29,Venza AWD,2023,"","","",40,37,39,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13205,45,395,27,S60 B5,2023,"","","",26,35,30,SI,2.0L,4,2.0L I4,Volvo,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
13206,45,395,27,S60 B5 AWD,2023,"","","",25,33,28,SI,2.0L,4,2.0L I4,Volvo,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13207,45,395,27,S90 B6 AWD,2023,"","","",23,32,26,SI,2.0L,4,2.0L I4,Volvo,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13208,45,395,27,V60CC B5 AWD,2023,"","","",23,30,26,SI,2.0L,4,2.0L I4,Volvo,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13209,45,395,27,V90CC B6 AWD,2023,"","","",22,29,25,SI,2.0L,4,2.0L I4,Volvo,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13210,45,395,27,XC40 B4,2023,"","","",24,32,27,SI,2.0L,4,2.0L I4,Volvo,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
13212,45,395,29,XC40/XC60 AWD,2023,"","","","","",23-26,SI,2.0L,4,2.0L I4,Volvo,"",SUV,HYBR,Hybrid Electric,"","","","Includes XC40 B5, XC60 B5, and XC60 B6 models",AWD,"","","","","","","","",""
13213,45,395,29,XC60 B5,2023,"","","",23,30,26,SI,2.0L,4,2.0L I4,Volvo,"",SUV,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
13214,45,395,29,XC90 B5/B6 AWD,2023,"","","","","",22-25,SI,2.0L,4,2.0L I4,Volvo,"",SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13044,45,365,27,NSX,2022,"","","",21,22,21,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12854,45,377,27,A3 ,2022,"","","",29,38,32,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12842,45,377,27,A3 quattro,2022,"","","",28,36,31,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12783,45,377,27,A4 allroad quattro,2022,"","","",24,30,26,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12782,45,377,27,A4 quattro,2022,"","","",26,34,29,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12784,45,377,27,A4 S line quattro,2022,"","","",24,31,27,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12786,45,377,27,A5 Cabriolet quattro,2022,"","","",23,31,26,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12785,45,377,27,A5 Coupe quattro,2022,"","","",24,31,27,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12787,45,377,27,A5 Sportback quattro,2022,"","","",26,34,29,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12788,45,377,27,A5 Sportback S line quattro,2022,"","","",24,31,27,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12791,45,377,27,A6 Allroad quattro,2022,"","","",21,28,23,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12790,45,377,27,A6 quattro,2022,"","","",21,30,24,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12789,45,377,27,A6 quattro,2022,"","","",23,33,26,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12794,45,377,27,A7 quattro,2022,"","","",21,30,24,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12928,45,377,27,A8L quattro,2022,"","","",19,28,22,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13023,45,377,29,Q5 quattro,2022,"","","",23,28,25,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12795,45,377,29,Q5 S line quattro,2022,"","","",23,28,25,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12796,45,377,29,Q5 Sportback S line quattro,2022,"","","",23,28,25,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12797,45,377,29,Q7 quattro,2022,"","","",18,23,20,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12798,45,377,29,Q8 quattro,2022,"","","",18,23,20,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12799,45,377,27,RS 6 Avant,2022,"","","",15,22,17,SI,4.0L,8,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12800,45,377,27,RS7,2022,"","","",15,22,17,SI,4.0L,8,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12801,45,377,27,RS Q8,2022,"","","",13,19,15,SI,4.0L,8,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12792,45,377,27,S6,2022,"","","",18,28,22,SI,2.9L,6,2.9L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12793,45,377,27,S7,2022,"","","",18,28,22,SI,2.9L,6,2.9L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12977,45,377,27,S8,2022,"","","",14,23,17,SI,4.0L,8,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12859,45,211,27,540i Sedan,2022,"","","",25,32,27,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12805,45,211,27,540i xDrive Sedan,2022,"","","",22,29,25,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12855,45,211,27,M340i Sedan,2022,"","","",23,32,26,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12856,45,211,27,M340i xDrive Sedan,2022,"","","",23,32,26,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12804,45,211,27,M440i Convertible,2022,"","","",23,31,26,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12802,45,211,27,M440i Coupe,2022,"","","",25,34,28,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12857,45,211,27,M440i xDrive Convertible,2022,"","","",23,31,26,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12858,45,211,27,M440i xDrive Coupe,2022,"","","",23,32,26,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12803,45,211,27,M440i xDrive Gran Coupe,2022,"","","",22,29,25,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12860,45,211,29,X3 M40i,2022,"","","",21,26,23,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12861,45,211,29,X4 M40i,2022,"","","",21,26,23,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12862,45,211,29,X5 sDrive40i,2022,"","","",21,26,23,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,SUV,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12863,45,211,29,X5 xDrive40i,2022,"","","",21,25,23,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12864,45,211,29,X6 xDrive40i,2022,"","","",21,25,23,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12865,45,211,29,X7 xDrive40i,2022,"","","",19,24,21,SI,3.0L,6,3.0L V6,BMW,https://www.bmwusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12982,45,219,29,Escape AWD HEV,2022,"","","",43,37,40,SI,2.5L I4,4,2.5L I4,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12981,45,219,27,Escape FWD HEV,2022,"","","",44,37,41,SI,2.5L I4,4,2.5L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12980,45,219,29,Explorer HEV AWD,2022,"","","",23,26,25,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12978,45,219,29,Explorer HEV RWD,2022,"","","",27,28,27,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
13024,45,219,29,Explorer Platinum HEV ,2022,"","","",23,24,23,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,"","","","",Part-Time 4WD,"","","","","","","","",""
12979,45,219,29,Explorer Platinum HEV ,2022,"","","",25,25,26,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
13025,45,219,25,F150 Pickup 2WD HEV,2022,"","","",25,25,25,SI,3.5L V6,6,3.5L V6,Ford,https://www.ford.com,Pickup,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
13026,45,219,25,F150 Pickup 4WD HEV,2022,"","","",23,23,23,SI,3.5L V6,6,3.5L V6,Ford,https://www.ford.com,Pickup,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13066,45,219,25,Maverick Pickup HEV,2022,"","","",42,33,37,SI,2.5L V6,4,2.5L I4,Ford,https://www.ford.com,Pickup,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12930,45,209,27,Accord,2022,"","","",48,47,47,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12929,45,209,27,Accord Sport/Touring,2022,"","","",44,41,43,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12886,45,209,29,CR-V AWD,2022,"","","",40,35,38,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12806,45,209,27,Insight,2022,"","","",55,49,52,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12807,45,209,27,Insight Touring,2022,"","","",51,45,48,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12808,45,351,27,Elantra Hybrid,2022,"","","",49,52,50,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12809,45,351,27,Elantra Hybrid Blue,2022,"","","",53,56,54,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12810,45,351,27,Ioniq,2022,"","","",54,57,55,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12811,45,351,27,Ioniq Blue,2022,"","","",58,60,59,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12812,45,351,29,Santa Fe Hybrid,2022,"","","",33,30,32,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12813,45,351,29,Santa Fe Hybrid Blue,2022,"","","",36,31,34,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12814,45,351,27,Sonata Hybrid,2022,"","","",45,51,47,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12815,45,351,27,Sonata Hybrid Blue,2022,"","","",50,54,52,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12816,45,351,29,Tucson Hybrid,2022,"","","",37,36,37,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12817,45,351,29,Tucson Hybrid Blue,2022,"","","",38,38,38,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12843,45,385,29,E-PACE MHEV,2022,"","","",21,26,23,SI,2.0L,4,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13027,45,385,29,F-PACE P340 MHEV,2022,"","","",20,27,22,SI,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13045,45,385,29,F-PACE P400 MHEV,2022,"","","",19,26,22,SI,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12866,45,275,29,Wagoneer 4x2,2022,"","","",16,22,18,SI,5.7L,8,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12867,45,275,29,Wagoneer 4x4,2022,"","","",15,20,17,SI,5.7L,8,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13028,45,275,29,Wrangler 2dr 4x4,2022,"","","",20,24,21,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13029,45,275,29,Wrangler 4dr 4x4,2022,"","","",19,24,21,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12818,45,361,27,Niro,2022,"","","",51,46,49,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12819,45,361,27,Niro FE,2022,"","","",53,48,50,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12820,45,361,27,Niro Touring,2022,"","","",46,40,43,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12900,45,361,29,Sorento Hybrid AWD,2022,"","","",36,33,35,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12821,45,361,29,Sorento Hybrid FWD,2022,"","","",39,35,37,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12823,45,387,29,Defender 110 MHEV,2022,"","","",17,22,19,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12822,45,387,29,Defender 90 MHEV,2022,"","","",17,22,19,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12824,45,387,29,Discovery MHEV,2022,"","","",18,24,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13082,45,387,29,New Range Rover P360 LWB MHEV,2022,"","","",18,26,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13081,45,387,29,New Range Rover P360 MHEV,2022,"","","",18,26,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13084,45,387,29,New Range Rover P400 LWB MHEV,2022,"","","",18,26,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13083,45,387,29,New Range Rover P400 MHEV,2022,"","","",18,26,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12901,45,387,29,Range Rover Evoque MHEV,2022,"","","",21,26,23,SI,2.0L,4,2.0L I4,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12868,45,387,29,Range Rover P360 MHEV,2022,"","","",18,23,20,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12869,45,387,29,Range Rover P400 MHEV,2022,"","","",18,23,20,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12825,45,387,29,Range Rover Sport P360 MHEV,2022,"","","",19,24,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12826,45,387,29,Range Rover Sport P400 MHEV,2022,"","","",19,24,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13030,45,387,29,Range Rover Velar P340 MHEV,2022,"","","",20,26,22,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
13031,45,387,29,Range Rover Velar P400 MHEV,2022,"","","",19,25,21,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,"","","","",4WD,"","","","","","","","",""
12902,45,243,27,ES 300h,2022,"","","",43,44,44,SI,2.5L,4,2.5L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12946,45,243,27,LC 500h,2022,"","","",26,34,29,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",RWD,"","","","","","","","",""
12983,45,243,27,LS 500h AWD,2022,"","","",22,29,25,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12931,45,243,29,NX 350h AWD,2022,"","","",41,37,39,SI,2.5L,4,2.5L I4,Lexus,"",SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12887,45,243,29,RX 450h AWD,2022,"","","",31,28,30,SI,3.5L,6,3.5L V6,Lexus,"",SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12844,45,243,29,RX 450h L AWD,2022,"","","",29,28,29,SI,3.5L,6,3.5L V6,Lexus,"",SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12905,45,243,27,UX 250h,2022,"","","",43,41,42,SI,2.0L,4,2.0L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",FWD,"","","","","","","","",""
12906,45,243,27,UX 250h AWD,2022,"","","",41,38,39,SI,2.0L,4,2.0L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12986,45,239,27,AMG E53 4MATIC+,2022,"","","",21,29,24,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12988,45,239,27,AMG E53 4MATIC+ (Convertible),2022,"","","",20,28,23,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12987,45,239,27,AMG E53 4MATIC+ (Coupe),2022,"","","",20,28,23,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12932,45,239,29,AMG GLE 53 4MATIC+,2022,"","","",18,22,19,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12989,45,239,29,AMG GLE 53 4MATIC+ (Coupe),2022,"","","",17,21,19,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13103,45,239,29,AMG GLE 63 4MATIC+,2022,"","","",14,18,15,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13102,45,239,29,AMG GLE 63 S 4MATIC+,2022,"","","",15,19,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
13101,45,239,29,AMG GLE 63 S 4MATIC+ (coupe),2022,"","","",15,19,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
12984,45,239,27,AMG GT 43 4MATIC+,2022,"","","",19,25,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,"","","","",AWD,"","","","","","","","",""
