Distributor_ID,Timestamp,Power_Demand_kWh
D25,2024-05-25 05:00:00,80.49701831871361
D33,2024-05-25 06:00:00,85.51153541842181
D49,2024-05-25 07:00:00,87.78923876901527
D30,2024-05-25 08:00:00,72.974569369292
D5,2024-05-25 09:00:00,68.44602878248895
D8,2024-05-25 10:00:00,68.12396022738186
D36,2024-05-25 11:00:00,56.87093180723501
D7,2024-05-25 12:00:00,40.982179984732014
D23,2024-05-25 13:00:00,38.7879725438261
D22,2024-05-25 14:00:00,41.87209725418984
D30,2024-05-25 15:00:00,25.593613939334876
D34,2024-05-25 16:00:00,23.85463623287274
D39,2024-05-25 17:00:00,28.018244702270703
D46,2024-05-25 18:00:00,25.4015496003559
D37,2024-05-25 19:00:00,18.41136753176079
D44,2024-05-25 20:00:00,16.27722592854574
D13,2024-05-25 21:00:00,23.234734334417332
D26,2024-05-25 22:00:00,36.90440952629388
D15,2024-05-25 23:00:00,39.046348942990726
D36,2024-05-26 00:00:00,51.20342586303826
D23,2024-05-26 01:00:00,55.342223006178855
D26,2024-05-26 02:00:00,63.97802451024565
D7,2024-05-26 03:00:00,71.73577138521382
D24,2024-05-26 04:00:00,73.84527608759721
D16,2024-05-26 05:00:00,77.47407863153309
D45,2024-05-26 06:00:00,87.78713337520018
D27,2024-05-26 07:00:00,88.13463731325291
D1,2024-05-26 08:00:00,67.45304128952469
D12,2024-05-26 09:00:00,68.82943778014183
D24,2024-05-26 10:00:00,63.44759453216814
D47,2024-05-26 11:00:00,64.12887435499076
D24,2024-05-26 12:00:00,45.765070099915114
D4,2024-05-26 13:00:00,50.065750274187685
D24,2024-05-26 14:00:00,40.0888352210827
D32,2024-05-26 15:00:00,29.852115138580267
D2,2024-05-26 16:00:00,23.956434339828704
D42,2024-05-26 17:00:00,21.497351362993424
D47,2024-05-26 18:00:00,15.765200973529982
D37,2024-05-26 19:00:00,22.830215331549653
D49,2024-05-26 20:00:00,25.707365949904815
D31,2024-05-26 21:00:00,29.553740145239082
D39,2024-05-26 22:00:00,30.929818848439183
D48,2024-05-26 23:00:00,45.09165153036198
D4,2024-05-27 00:00:00,42.18659131667351
D41,2024-05-27 01:00:00,50.26870477121863
D10,2024-05-27 02:00:00,62.47777059082032
D35,2024-05-27 03:00:00,68.76769941908857
D26,2024-05-27 04:00:00,82.53067149433768
D40,2024-05-27 05:00:00,80.950587426824
D31,2024-05-27 06:00:00,76.70599731711928
D47,2024-05-27 07:00:00,75.87597219247917
D50,2024-05-27 08:00:00,76.59584888004994
D31,2024-05-27 09:00:00,69.85244430795758
D7,2024-05-27 10:00:00,72.89087957086628
D22,2024-05-27 11:00:00,59.329844653223454
D20,2024-05-27 12:00:00,48.23923926187603
D20,2024-05-27 13:00:00,39.20610830065988
D47,2024-05-27 14:00:00,33.1534499307193
D37,2024-05-27 15:00:00,21.565497642643514
D43,2024-05-27 16:00:00,27.812446141692853
D48,2024-05-27 17:00:00,22.10212759181476
D8,2024-05-27 18:00:00,24.628390081333198
D42,2024-05-27 19:00:00,28.26038361864598
D44,2024-05-27 20:00:00,26.795340475020645
D11,2024-05-27 21:00:00,36.85589079705326
D2,2024-05-27 22:00:00,38.01134457277902
D42,2024-05-27 23:00:00,35.06106795375494
D2,2024-05-28 00:00:00,51.2836616553394
D27,2024-05-28 01:00:00,55.002797999255115
D42,2024-05-28 02:00:00,64.16099358626887
D32,2024-05-28 03:00:00,74.23400438154414
D37,2024-05-28 04:00:00,79.08659421017285
D21,2024-05-28 05:00:00,76.49686441895379
D8,2024-05-28 06:00:00,78.27064704161292
D24,2024-05-28 07:00:00,73.27332357212927
D50,2024-05-28 08:00:00,72.21429514204623
D40,2024-05-28 09:00:00,74.26767615653966
D12,2024-05-28 10:00:00,61.62019169762459
D43,2024-05-28 11:00:00,56.25371828095815
D27,2024-05-28 12:00:00,47.566038247955305
D32,2024-05-28 13:00:00,40.433906751704264
D28,2024-05-28 14:00:00,40.927755298031876
D36,2024-05-28 15:00:00,34.32947454666107
D47,2024-05-28 16:00:00,30.49621677510683
D3,2024-05-28 17:00:00,21.955717956925742
D39,2024-05-28 18:00:00,23.31387994256506
D11,2024-05-28 19:00:00,11.030280826310001
D14,2024-05-28 20:00:00,34.52801055068435
D14,2024-05-28 21:00:00,28.562986871928402
D11,2024-05-28 22:00:00,30.927710478899918
D13,2024-05-28 23:00:00,41.0504555312316
D28,2024-05-29 00:00:00,50.927311692201
D13,2024-05-29 01:00:00,63.47008539915654
D4,2024-05-29 02:00:00,65.99422524702707
D40,2024-05-29 03:00:00,60.35280794398958
D39,2024-05-29 04:00:00,80.82352826697435
D29,2024-05-29 05:00:00,75.91772232375685
D8,2024-05-29 06:00:00,75.77947784568653
D10,2024-05-29 07:00:00,72.964642545606
D39,2024-05-29 08:00:00,81.05778153448688
D8,2024-05-29 09:00:00,79.22023491900569
D45,2024-05-29 10:00:00,66.22857870630827
D46,2024-05-29 11:00:00,57.009334479766025
D39,2024-05-29 12:00:00,43.91245404921494
D3,2024-05-29 13:00:00,38.29556726317196
D14,2024-05-29 14:00:00,35.476001958423026
D42,2024-05-29 15:00:00,24.242896263160517
D28,2024-05-29 16:00:00,29.60451382655306
D44,2024-05-29 17:00:00,22.28525660584538
D49,2024-05-29 18:00:00,26.103544921587577
D1,2024-05-29 19:00:00,20.93460913782499
D42,2024-05-29 20:00:00,16.648981214888675
D2,2024-05-29 21:00:00,35.45421005253871
D24,2024-05-29 22:00:00,35.633004966572386
D49,2024-05-29 23:00:00,40.50326503091014
D27,2024-05-30 00:00:00,45.30556351302633
D23,2024-05-30 01:00:00,58.2036792583809
D41,2024-05-30 02:00:00,63.68302513184475
D22,2024-05-30 03:00:00,74.93611783521311
D2,2024-05-30 04:00:00,73.3101874266108
D19,2024-05-30 05:00:00,72.8440761616668
D50,2024-05-30 06:00:00,80.31689989748693
D23,2024-05-30 07:00:00,78.7859707419094
D41,2024-05-30 08:00:00,74.59512148449453
D7,2024-05-30 09:00:00,67.06749827725078
D27,2024-05-30 10:00:00,69.65894273160696
D46,2024-05-30 11:00:00,62.93983316234855
D2,2024-05-30 12:00:00,53.036170193923745
D24,2024-05-30 13:00:00,44.38150139771554
D49,2024-05-30 14:00:00,37.75808927049139
D31,2024-05-30 15:00:00,26.638574574474323
D5,2024-05-30 16:00:00,21.353679742221832
D22,2024-05-30 17:00:00,8.548264863923993
D41,2024-05-30 18:00:00,24.5127221159767
D17,2024-05-30 19:00:00,27.39438650742264
D32,2024-05-30 20:00:00,15.69638923750251
D29,2024-05-30 21:00:00,30.074337498012977
D30,2024-05-30 22:00:00,39.111959140405645
D4,2024-05-30 23:00:00,34.26317263785583
